,Date,Rainfall_Terni,Flow_Rate_Lupa
2157,2015-10-19,4.232,-98.38
2158,2015-10-20,4.232,-98.39
2159,2015-10-21,4.232,-98.4
2160,2015-10-22,4.232,-98.41
2161,2015-10-23,4.232,-98.42
2162,2015-10-24,4.232,-98.43
2163,2015-10-25,4.232,-98.44
2164,2015-10-26,4.232,-98.45
2165,2015-10-27,4.232,-98.46
2166,2015-10-28,4.232,-98.47
2167,2015-10-29,4.232,-98.48
2168,2015-10-30,4.232,-98.49
2169,2015-10-31,4.232,-98.5
2170,2015-11-01,1.5619999999999998,-98.51
2171,2015-11-02,1.5619999999999998,-98.52
2172,2015-11-03,1.5619999999999998,-98.53
2173,2015-11-04,1.5619999999999998,-98.54
2174,2015-11-05,1.5619999999999998,-98.57
2175,2015-11-06,1.5619999999999998,-98.58
2176,2015-11-07,1.5619999999999998,-98.59
2177,2015-11-08,1.5619999999999998,-98.6
2178,2015-11-09,1.5619999999999998,-98.61
2179,2015-11-10,1.5619999999999998,-98.62
2180,2015-11-11,1.5619999999999998,-98.63
2181,2015-11-12,1.5619999999999998,-98.64
2182,2015-11-13,1.5619999999999998,-98.65
2183,2015-11-14,1.5619999999999998,-98.66
2184,2015-11-15,1.5619999999999998,-98.67
2185,2015-11-16,1.5619999999999998,-98.68
2186,2015-11-17,1.5619999999999998,-98.69
2187,2015-11-18,1.5619999999999998,-98.7
2188,2015-11-19,1.5619999999999998,-98.71
2189,2015-11-20,1.5619999999999998,-98.72
2190,2015-11-21,1.5619999999999998,-98.73
2191,2015-11-22,1.5619999999999998,-98.74
2192,2015-11-23,1.5619999999999998,-98.75
2193,2015-11-24,1.5619999999999998,-98.76
2194,2015-11-25,1.5619999999999998,-98.77
2195,2015-11-26,1.5619999999999998,-98.78
2196,2015-11-27,1.5619999999999998,-98.79
2197,2015-11-28,1.5619999999999998,-98.8
2198,2015-11-29,1.5619999999999998,-98.81
2199,2015-11-30,1.5619999999999998,-98.82
2200,2015-12-01,0.184,-98.83
2201,2015-12-02,0.184,-98.84
2202,2015-12-03,0.184,-98.85
2203,2015-12-04,0.184,-98.86
2204,2015-12-05,0.184,-98.87
2205,2015-12-06,0.184,-98.88
2206,2015-12-09,0.184,-98.89
2207,2015-12-10,0.184,-98.9
2208,2015-12-11,0.184,-98.91
2209,2015-12-12,0.184,-98.92
2210,2015-12-13,0.184,-98.93
2211,2015-12-14,0.184,-98.94
2212,2015-12-15,0.184,-98.95
2213,2015-12-16,0.184,-98.96
2214,2015-12-17,0.184,-98.97
2215,2015-12-18,0.184,-98.98
2216,2015-12-19,0.184,-98.99
2217,2015-12-20,0.184,-99.0
2218,2015-12-21,0.184,-99.01
2219,2015-12-22,0.184,-99.02
2220,2015-12-23,0.184,-99.03
2221,2015-12-24,0.184,-99.04
2222,2015-12-25,0.184,-99.07
2223,2015-12-26,0.184,-99.08
2224,2015-12-27,0.184,-99.09
2225,2015-12-28,0.184,-99.1
2226,2015-12-29,0.184,-99.11
2227,2015-12-30,0.184,-99.12
2228,2015-12-31,0.184,-99.13
2229,2016-01-01,1.608,-99.14
2230,2016-01-02,1.608,-99.15
2231,2016-01-03,1.608,-99.16
2232,2016-01-04,1.608,-99.17
2233,2016-01-05,1.608,-99.18
2234,2016-01-06,1.608,-99.19
2235,2016-01-07,1.608,-99.2
2236,2016-01-08,1.608,-99.21
2237,2016-01-09,1.608,-99.22
2238,2016-01-10,1.608,-99.23
2239,2016-01-11,1.608,-99.24
2240,2016-01-12,1.608,-99.25
2241,2016-01-13,1.608,-99.26
2242,2016-01-14,1.608,-99.27
2243,2016-01-15,1.608,-99.28
2244,2016-01-16,1.608,-99.29
2245,2016-01-17,1.608,-99.3
2246,2016-01-18,1.608,-99.31
2247,2016-01-19,1.608,-99.32
2248,2016-01-20,1.608,-99.33
2249,2016-01-21,1.608,-99.34
2250,2016-01-22,1.608,-99.35
2251,2016-01-23,1.608,-99.36
2252,2016-01-24,1.608,-99.37
2253,2016-01-25,1.608,-99.38
2254,2016-01-26,1.608,-99.39
2255,2016-01-27,1.608,-99.4
2256,2016-01-30,1.608,-99.41
2257,2016-01-31,1.608,-99.42
2258,2016-02-01,4.7330000000000005,-99.43
2259,2016-02-02,4.7330000000000005,-99.44
2260,2016-02-03,4.7330000000000005,-99.45
2261,2016-02-04,4.7330000000000005,-99.46
2262,2016-02-05,4.7330000000000005,-99.47
2263,2016-02-06,4.7330000000000005,-99.48
2264,2016-02-07,4.7330000000000005,-99.49
2265,2016-02-08,4.7330000000000005,-99.5
2266,2016-02-09,4.7330000000000005,-99.51
2267,2016-02-10,4.7330000000000005,-99.52
2268,2016-02-11,4.7330000000000005,-99.53
2269,2016-02-12,4.7330000000000005,-99.54
2270,2016-02-13,4.7330000000000005,-99.57
2271,2016-02-14,4.7330000000000005,-99.58
2272,2016-02-15,4.7330000000000005,-99.59
2273,2016-02-16,4.7330000000000005,-99.6
2274,2016-02-17,4.7330000000000005,-99.61
2275,2016-02-18,4.7330000000000005,-99.62
2276,2016-02-19,4.7330000000000005,-99.63
2277,2016-02-20,4.7330000000000005,-99.64
2278,2016-02-21,4.7330000000000005,-99.65
2279,2016-02-22,4.7330000000000005,-99.66
2280,2016-02-23,4.7330000000000005,-99.67
2281,2016-02-24,4.7330000000000005,-99.68
2282,2016-02-25,4.7330000000000005,-99.69
2283,2016-02-26,4.7330000000000005,-99.7
2284,2016-02-27,4.7330000000000005,-99.71
2285,2016-02-28,4.7330000000000005,-99.72
2286,2016-02-29,4.7330000000000005,-99.73
2287,2016-03-01,1.867,-99.74
2288,2016-03-02,1.867,-99.75
2289,2016-03-03,1.867,-99.76
2290,2016-03-04,1.867,-99.77
2291,2016-03-05,1.867,-99.78
2292,2016-03-06,1.867,-99.79
2293,2016-03-07,1.867,-99.8
2294,2016-03-08,1.867,-99.81
2295,2016-03-09,1.867,-99.82
2296,2016-03-10,1.867,-99.83
2297,2016-03-11,1.867,-99.84
2298,2016-03-12,1.867,-99.85
2299,2016-03-13,1.867,-99.86
2300,2016-03-14,1.867,-99.87
2301,2016-03-15,1.867,-99.88
2302,2016-03-16,1.867,-99.89
2303,2016-03-17,1.867,-99.9
2304,2016-03-18,1.867,-99.91
2305,2016-03-19,1.867,-99.92
2306,2016-03-22,1.867,-99.93
2307,2016-03-23,1.867,-99.94
2308,2016-03-24,1.867,-99.95
2309,2016-03-25,1.867,-99.96
2310,2016-03-26,1.867,-99.97
2311,2016-03-27,1.867,-99.98
2312,2016-03-28,1.867,-99.99
2313,2016-03-29,1.867,-100.0
2314,2016-03-30,1.867,-100.01
2315,2016-03-31,1.867,-100.02
2316,2016-04-01,1.651,-100.03
2317,2016-04-02,1.651,-100.04
2318,2016-04-03,1.651,-100.07
2319,2016-04-04,1.651,-100.08
2320,2016-04-05,1.651,-100.09
2321,2016-04-06,1.651,-100.1
2322,2016-04-07,1.651,-100.11
2323,2016-04-08,1.651,-100.12
2324,2016-04-09,1.651,-100.13
2325,2016-04-10,1.651,-100.14
2326,2016-04-11,1.651,-100.15
2327,2016-04-12,1.651,-100.16
2328,2016-04-13,1.651,-100.17
2329,2016-04-14,1.651,-100.18
2330,2016-04-15,1.651,-100.19
2331,2016-04-16,1.651,-100.2
2332,2016-04-17,1.651,-100.21
2333,2016-04-18,1.651,-100.22
2334,2016-04-19,1.651,-100.23
2335,2016-04-20,1.651,-100.24
2336,2016-04-21,1.651,-100.25
2337,2016-04-22,1.651,-100.26
2338,2016-04-23,1.651,-100.27
2339,2016-04-24,1.651,-100.28
2340,2016-04-25,1.651,-100.29
2341,2016-04-26,1.651,-100.3
2342,2016-04-27,1.651,-100.31
2343,2016-04-28,1.651,-100.32
2344,2016-04-29,1.651,-100.33
2345,2016-04-30,1.651,-100.34
2346,2016-05-01,2.271,-100.35
2347,2016-05-02,2.271,-100.36
2348,2016-05-03,2.271,-100.37
2349,2016-05-04,2.271,-100.38
2350,2016-05-05,2.271,-100.39
2351,2016-05-06,2.271,-100.4
2352,2016-05-07,2.271,-100.41
2353,2016-05-08,2.271,-100.42
2354,2016-05-09,2.271,-100.43
2355,2016-05-10,2.271,-100.44
2356,2016-05-13,2.271,-100.45
2357,2016-05-14,2.271,-100.46
2358,2016-05-15,2.271,-100.47
2359,2016-05-16,2.271,-100.48
2360,2016-05-17,2.271,-100.49
2361,2016-05-18,2.271,-100.5
2362,2016-05-19,2.271,-100.51
2363,2016-05-20,2.271,-100.52
2364,2016-05-21,2.271,-100.53
2365,2016-05-22,2.271,-100.54
2366,2016-05-23,2.271,-100.57
2367,2016-05-24,2.271,-100.58
2368,2016-05-25,2.271,-100.59
2369,2016-05-26,2.271,-100.6
2370,2016-05-27,2.271,-100.61
2371,2016-05-28,2.271,-100.62
2372,2016-05-29,2.271,-100.63
2373,2016-05-30,2.271,-100.64
2374,2016-05-31,2.271,-100.65
2375,2016-06-01,2.927,-100.66
2376,2016-06-02,2.927,-100.67
2377,2016-06-03,2.927,-100.68
2378,2016-06-04,2.927,-100.69
2379,2016-06-05,2.927,-100.7
2380,2016-06-06,2.927,-100.71
2381,2016-06-07,2.927,-100.72
2382,2016-06-08,2.927,-100.73
2383,2016-06-09,2.927,-100.74
2384,2016-06-10,2.927,-100.75
2385,2016-06-11,2.927,-100.76
2386,2016-06-12,2.927,-100.77
2387,2016-06-13,2.927,-100.78
2388,2016-06-14,2.927,-100.79
2389,2016-06-15,2.927,-100.8
2390,2016-06-16,2.927,-100.81
2391,2016-06-17,2.927,-100.82
2392,2016-06-18,2.927,-100.83
2393,2016-06-19,2.927,-100.84
2394,2016-06-20,2.927,-100.85
2395,2016-06-21,2.927,-100.86
2396,2016-06-22,2.927,-100.87
2397,2016-06-23,2.927,-100.88
2398,2016-06-24,2.927,-100.89
2399,2016-06-25,2.927,-100.9
2400,2016-06-26,2.927,-100.91
2401,2016-06-27,2.927,-100.92
2402,2016-06-28,2.927,-100.93
2403,2016-06-29,2.927,-100.94
2404,2016-06-30,2.927,-100.95
2405,2016-07-01,1.244,-100.96
2406,2016-07-04,1.244,-100.97
2407,2016-07-05,1.244,-100.98
2408,2016-07-06,1.244,-100.99
2409,2016-07-07,1.244,-101.0
2410,2016-07-08,1.244,-101.01
2411,2016-07-09,1.244,-101.02
2412,2016-07-10,1.244,-101.03
2413,2016-07-11,1.244,-101.04
2414,2016-07-12,1.244,-101.07
2415,2016-07-13,1.244,-101.08
2416,2016-07-14,1.244,-101.09
2417,2016-07-15,1.244,-101.1
2418,2016-07-16,1.244,-101.11
2419,2016-07-17,1.244,-101.12
2420,2016-07-18,1.244,-101.13
2421,2016-07-19,1.244,-101.14
2422,2016-07-20,1.244,-101.15
2423,2016-07-21,1.244,-101.16
2424,2016-07-22,1.244,-101.17
2425,2016-07-23,1.244,-101.18
2426,2016-07-24,1.244,-101.19
2427,2016-07-25,1.244,-101.2
2428,2016-07-26,1.244,-101.21
2429,2016-07-27,1.244,-101.22
2430,2016-07-28,1.244,-101.23
2431,2016-07-29,1.244,-101.24
2432,2016-07-30,1.244,-101.25
2433,2016-07-31,1.244,-101.26
2434,2016-08-01,1.167,-101.27
2435,2016-08-02,1.167,-101.28
2436,2016-08-03,1.167,-101.29
2437,2016-08-04,1.167,-101.3
2438,2016-08-05,1.167,-101.31
2439,2016-08-06,1.167,-101.32
2440,2016-08-07,1.167,-101.33
2441,2016-08-08,1.167,-101.34
2442,2016-08-09,1.167,-101.35
2443,2016-08-10,1.167,-101.36
2444,2016-08-11,1.167,-101.37
2445,2016-08-12,1.167,-101.38
2446,2016-08-13,1.167,-101.39
2447,2016-08-14,1.167,-101.4
2448,2016-08-15,1.167,-101.41
2449,2016-08-16,1.167,-101.42
2450,2016-08-17,1.167,-101.43
2451,2016-08-18,1.167,-101.44
2452,2016-08-19,1.167,-101.45
2453,2016-08-20,1.167,-101.46
2454,2016-08-21,1.167,-101.47
2455,2016-08-22,1.167,-101.48
2456,2016-08-25,1.167,-101.49
2457,2016-08-26,1.167,-101.5
2458,2016-08-27,1.167,-101.51
2459,2016-08-28,1.167,-101.52
2460,2016-08-29,1.167,-101.53
2461,2016-08-30,1.167,-101.54
2462,2016-08-31,1.167,-101.57
2463,2016-09-01,3.5810000000000004,-101.58
2464,2016-09-02,3.5810000000000004,-101.59
2465,2016-09-03,3.5810000000000004,-101.6
2466,2016-09-04,3.5810000000000004,-101.61
2467,2016-09-05,3.5810000000000004,-101.62
2468,2016-09-06,3.5810000000000004,-101.63
2469,2016-09-07,3.5810000000000004,-101.64
2470,2016-09-08,3.5810000000000004,-101.65
2471,2016-09-09,3.5810000000000004,-101.66
2472,2016-09-10,3.5810000000000004,-101.67
2473,2016-09-11,3.5810000000000004,-101.68
2474,2016-09-12,3.5810000000000004,-101.69
2475,2016-09-13,3.5810000000000004,-101.7
2476,2016-09-14,3.5810000000000004,-101.71
2477,2016-09-15,3.5810000000000004,-101.72
2478,2016-09-16,3.5810000000000004,-101.73
2479,2016-09-17,3.5810000000000004,-101.74
2480,2016-09-18,3.5810000000000004,-101.75
2481,2016-09-19,3.5810000000000004,-101.76
2482,2016-09-20,3.5810000000000004,-101.77
2483,2016-09-21,3.5810000000000004,-101.78
2484,2016-09-22,3.5810000000000004,-101.79
2485,2016-09-23,3.5810000000000004,-101.8
2486,2016-09-24,3.5810000000000004,-101.81
2487,2016-09-25,3.5810000000000004,-101.82
2488,2016-09-26,3.5810000000000004,-101.83
2489,2016-09-27,3.5810000000000004,-101.84
2490,2016-09-28,3.5810000000000004,-101.85
2491,2016-09-29,3.5810000000000004,-101.86
2492,2016-09-30,3.5810000000000004,-101.87
2493,2016-10-01,4.03,-101.88
2494,2016-10-02,4.03,-101.89
2495,2016-10-03,4.03,-101.9
2496,2016-10-04,4.03,-101.91
2497,2016-10-05,4.03,-101.92
2498,2016-10-06,4.03,-101.93
2499,2016-10-07,4.03,-101.94
2500,2016-10-08,4.03,-101.95
2501,2016-10-09,4.03,-101.96
2502,2016-10-10,4.03,-101.97
2503,2016-10-11,4.03,-101.98
2504,2016-10-12,4.03,-101.99
2505,2016-10-13,4.03,-102.0
2506,2016-10-16,4.03,-102.01
2507,2016-10-17,4.03,-102.02
2508,2016-10-18,4.03,-102.03
2509,2016-10-19,4.03,-102.04
2510,2016-10-20,4.03,-102.07
2511,2016-10-21,4.03,-102.08
2512,2016-10-22,4.03,-102.09
2513,2016-10-23,4.03,-102.1
2514,2016-10-24,4.03,-102.11
2515,2016-10-25,4.03,-102.12
2516,2016-10-26,4.03,-102.13
2517,2016-10-27,4.03,-102.14
2518,2016-10-28,4.03,-102.15
2519,2016-10-29,4.03,-102.16
2520,2016-10-30,4.03,-102.17
2521,2016-10-31,4.03,-102.18
2522,2016-11-01,2.9130000000000003,-102.19
2523,2016-11-02,2.9130000000000003,-102.2
2524,2016-11-03,2.9130000000000003,-102.21
2525,2016-11-04,2.9130000000000003,-102.22
2526,2016-11-05,2.9130000000000003,-102.23
2527,2016-11-06,2.9130000000000003,-102.24
2528,2016-11-07,2.9130000000000003,-102.25
2529,2016-11-08,2.9130000000000003,-102.26
2530,2016-11-09,2.9130000000000003,-102.27
2531,2016-11-10,2.9130000000000003,-102.28
2532,2016-11-11,2.9130000000000003,-102.29
2533,2016-11-12,2.9130000000000003,-102.3
2534,2016-11-13,2.9130000000000003,-102.31
2535,2016-11-14,2.9130000000000003,-102.32
2536,2016-11-15,2.9130000000000003,-102.33
2537,2016-11-16,2.9130000000000003,-102.34
2538,2016-11-17,2.9130000000000003,-102.35
2539,2016-11-18,2.9130000000000003,-102.36
2540,2016-11-19,2.9130000000000003,-102.37
2541,2016-11-20,2.9130000000000003,-102.38
2542,2016-11-21,2.9130000000000003,-102.39
2543,2016-11-22,2.9130000000000003,-102.4
2544,2016-11-23,2.9130000000000003,-102.41
2545,2016-11-24,2.9130000000000003,-102.42
2546,2016-11-25,2.9130000000000003,-102.43
2547,2016-11-26,2.9130000000000003,-102.44
2548,2016-11-27,2.9130000000000003,-102.45
2549,2016-11-28,2.9130000000000003,-102.46
2550,2016-11-29,2.9130000000000003,-102.47
2551,2016-11-30,2.9130000000000003,-102.48
2552,2016-12-01,0.5660000000000001,-102.49
2553,2016-12-02,0.5660000000000001,-102.5
2554,2016-12-03,0.5660000000000001,-102.51
2555,2016-12-04,0.5660000000000001,-102.52
2556,2016-12-07,0.5660000000000001,-102.53
2557,2016-12-08,0.5660000000000001,-102.54
2558,2016-12-09,0.5660000000000001,-102.57
2559,2016-12-10,0.5660000000000001,-102.58
2560,2016-12-11,0.5660000000000001,-102.59
2561,2016-12-12,0.5660000000000001,-102.6
2562,2016-12-13,0.5660000000000001,-102.61
2563,2016-12-14,0.5660000000000001,-102.62
2564,2016-12-15,0.5660000000000001,-102.63
2565,2016-12-16,0.5660000000000001,-102.64
2566,2016-12-17,0.5660000000000001,-102.65
2567,2016-12-18,0.5660000000000001,-102.66
2568,2016-12-19,0.5660000000000001,-102.67
2569,2016-12-20,0.5660000000000001,-102.68
2570,2016-12-21,0.5660000000000001,-102.69
2571,2016-12-22,0.5660000000000001,-102.7
2572,2016-12-23,0.5660000000000001,-102.71
2573,2016-12-24,0.5660000000000001,-102.72
2574,2016-12-25,0.5660000000000001,-102.73
2575,2016-12-26,0.5660000000000001,-102.74
2576,2016-12-27,0.5660000000000001,-102.75
2577,2016-12-28,0.5660000000000001,-102.76
2578,2016-12-29,0.5660000000000001,-102.77
2579,2016-12-30,0.5660000000000001,-102.78
2580,2016-12-31,0.5660000000000001,-102.79
2581,2017-01-01,1.402,-102.8
2582,2017-01-02,1.402,-102.81
2583,2017-01-03,1.402,-102.82
2584,2017-01-04,1.402,-102.83
2585,2017-01-05,1.402,-102.84
2586,2017-01-06,1.402,-102.85
2587,2017-01-07,1.402,-102.86
2588,2017-01-08,1.402,-102.87
2589,2017-01-09,1.402,-102.88
2590,2017-01-10,1.402,-102.89
2591,2017-01-11,1.402,-102.9
2592,2017-01-12,1.402,-102.91
2593,2017-01-13,1.402,-102.92
2594,2017-01-14,1.402,-102.93
2595,2017-01-15,1.402,-102.94
2596,2017-01-16,1.402,-102.95
2597,2017-01-17,1.402,-102.96
2598,2017-01-18,1.402,-102.97
2599,2017-01-19,1.402,-102.98
2600,2017-01-20,1.402,-102.99
2601,2017-01-21,1.402,-103.0
2602,2017-01-22,1.402,-103.01
2603,2017-01-23,1.402,-103.02
2604,2017-01-24,1.402,-103.03
2605,2017-01-25,1.402,-103.04
2606,2017-01-28,1.402,-103.07
2607,2017-01-29,1.402,-103.08
2608,2017-01-30,1.402,-103.09
2609,2017-01-31,1.402,-103.1
2610,2017-02-01,1.733,-103.11
2611,2017-02-02,1.733,-103.12
2612,2017-02-03,1.733,-103.13
2613,2017-02-04,1.733,-103.14
2614,2017-02-05,1.733,-103.15
2615,2017-02-06,1.733,-103.16
2616,2017-02-07,1.733,-103.17
2617,2017-02-08,1.733,-103.18
2618,2017-02-09,1.733,-103.19
2619,2017-02-10,1.733,-103.2
2620,2017-02-11,1.733,-103.21
2621,2017-02-12,1.733,-103.22
2622,2017-02-13,1.733,-103.23
2623,2017-02-14,1.733,-103.24
2624,2017-02-15,1.733,-103.25
2625,2017-02-16,1.733,-103.26
2626,2017-02-17,1.733,-103.27
2627,2017-02-18,1.733,-103.28
2628,2017-02-19,1.733,-103.29
2629,2017-02-20,1.733,-103.3
2630,2017-02-21,1.733,-103.31
2631,2017-02-22,1.733,-103.32
2632,2017-02-23,1.733,-103.33
2633,2017-02-24,1.733,-103.34
2634,2017-02-25,1.733,-103.35
2635,2017-02-26,1.733,-103.36
2636,2017-02-27,1.733,-103.37
2637,2017-02-28,1.733,-103.38
2638,2017-03-01,1.429,-103.39
2639,2017-03-02,1.429,-103.4
2640,2017-03-03,1.429,-103.41
2641,2017-03-04,1.429,-103.42
2642,2017-03-05,1.429,-103.43
2643,2017-03-06,1.429,-103.44
2644,2017-03-07,1.429,-103.45
2645,2017-03-08,1.429,-103.46
2646,2017-03-09,1.429,-103.47
2647,2017-03-10,1.429,-103.48
2648,2017-03-11,1.429,-103.49
2649,2017-03-12,1.429,-103.5
2650,2017-03-13,1.429,-103.51
2651,2017-03-14,1.429,-103.52
2652,2017-03-15,1.429,-103.53
2653,2017-03-16,1.429,-103.54
2654,2017-03-17,1.429,-103.55
2655,2017-03-18,1.429,-103.56
2656,2017-03-19,1.429,-103.57
2657,2017-03-20,1.429,-103.58
2658,2017-03-21,1.429,-103.59
2659,2017-03-22,1.429,-103.6
2660,2017-03-23,1.429,-103.61
2661,2017-03-24,1.429,-103.62
2662,2017-03-25,1.429,-103.63
2663,2017-03-26,1.429,-103.64
2664,2017-03-27,1.429,-103.65
2665,2017-03-28,1.429,-103.66
2666,2017-03-29,1.429,-103.67
2667,2017-03-30,1.429,-103.68
2668,2017-03-31,1.429,-103.69
2669,2017-04-01,1.6680000000000001,-103.7
2670,2017-04-02,1.6680000000000001,-103.71
2671,2017-04-03,1.6680000000000001,-103.72
2672,2017-04-04,1.6680000000000001,-103.73
2673,2017-04-05,1.6680000000000001,-103.74
2674,2017-04-06,1.6680000000000001,-103.75
2675,2017-04-07,1.6680000000000001,-103.76
2676,2017-04-08,1.6680000000000001,-103.77
2677,2017-04-09,1.6680000000000001,-103.78
2678,2017-04-10,1.6680000000000001,-103.79
2679,2017-04-11,1.6680000000000001,-103.8
2680,2017-04-12,1.6680000000000001,-103.81
2681,2017-04-13,1.6680000000000001,-103.82
2682,2017-04-14,1.6680000000000001,-103.83
2683,2017-04-15,1.6680000000000001,-103.84
2684,2017-04-16,1.6680000000000001,-103.85
2685,2017-04-17,1.6680000000000001,-103.86
2686,2017-04-18,1.6680000000000001,-103.87
2687,2017-04-19,1.6680000000000001,-103.88
2688,2017-04-20,1.6680000000000001,-103.89
2689,2017-04-21,1.6680000000000001,-103.9
2690,2017-04-22,1.6680000000000001,-103.91
2691,2017-04-23,1.6680000000000001,-103.92
2692,2017-04-24,1.6680000000000001,-103.93
2693,2017-04-25,1.6680000000000001,-103.94
2694,2017-04-26,1.6680000000000001,-103.95
2695,2017-04-27,1.6680000000000001,-103.96
2696,2017-04-28,1.6680000000000001,-103.97
2697,2017-04-29,1.6680000000000001,-103.98
2698,2017-04-30,1.6680000000000001,-103.99
2699,2017-05-01,1.3769999999999998,-104.0
2700,2017-05-02,1.3769999999999998,-104.01
2701,2017-05-03,1.3769999999999998,-104.02
2702,2017-05-04,1.3769999999999998,-104.03
2703,2017-05-05,1.3769999999999998,-104.04
2704,2017-05-06,1.3769999999999998,-104.05
2705,2017-05-07,1.3769999999999998,-104.06
2706,2017-05-10,1.3769999999999998,-104.09
2707,2017-05-11,1.3769999999999998,-104.1
2708,2017-05-12,1.3769999999999998,-104.11
2709,2017-05-13,1.3769999999999998,-104.12
2710,2017-05-14,1.3769999999999998,-104.13
2711,2017-05-15,1.3769999999999998,-104.14
2712,2017-05-16,1.3769999999999998,-104.15
2713,2017-05-17,1.3769999999999998,-104.16
2714,2017-05-18,1.3769999999999998,-104.17
2715,2017-05-19,1.3769999999999998,-104.18
2716,2017-05-20,1.3769999999999998,-104.19
2717,2017-05-21,1.3769999999999998,-104.2
2718,2017-05-22,1.3769999999999998,-104.21
2719,2017-05-23,1.3769999999999998,-104.22
2720,2017-05-24,1.3769999999999998,-104.23
2721,2017-05-25,1.3769999999999998,-104.24
2722,2017-05-26,1.3769999999999998,-104.25
2723,2017-05-27,1.3769999999999998,-104.26
2724,2017-05-28,1.3769999999999998,-104.27
2725,2017-05-29,1.3769999999999998,-104.28
2726,2017-05-30,1.3769999999999998,-104.29
2727,2017-05-31,1.3769999999999998,-104.3
2728,2017-06-01,0.867,-104.31
2729,2017-06-02,0.867,-104.32
2730,2017-06-03,0.867,-104.33
2731,2017-06-04,0.867,-104.34
2732,2017-06-05,0.867,-104.35
2733,2017-06-06,0.867,-104.36
2734,2017-06-07,0.867,-104.37
2735,2017-06-08,0.867,-104.38
2736,2017-06-09,0.867,-104.39
2737,2017-06-10,0.867,-104.4
2738,2017-06-11,0.867,-104.41
2739,2017-06-12,0.867,-104.42
2740,2017-06-13,0.867,-104.43
2741,2017-06-14,0.867,-104.44
2742,2017-06-15,0.867,-104.45
2743,2017-06-16,0.867,-104.46
2744,2017-06-17,0.867,-104.47
2745,2017-06-18,0.867,-104.48
2746,2017-06-19,0.867,-104.49
2747,2017-06-20,0.867,-104.5
2748,2017-06-21,0.867,-104.51
2749,2017-06-22,0.867,-104.52
2750,2017-06-23,0.867,-104.53
2751,2017-06-24,0.867,-104.54
2752,2017-06-25,0.867,-104.55
2753,2017-06-26,0.867,-104.56
2754,2017-06-27,0.867,-104.59
2755,2017-06-28,0.867,-104.6
2756,2017-07-01,0.721,-104.61
2757,2017-07-02,0.721,-104.62
2758,2017-07-03,0.721,-104.63
2759,2017-07-04,0.721,-104.64
2760,2017-07-05,0.721,-104.65
2761,2017-07-06,0.721,-104.66
2762,2017-07-07,0.721,-104.67
2763,2017-07-08,0.721,-104.68
2764,2017-07-09,0.721,-104.69
2765,2017-07-10,0.721,-104.7
2766,2017-07-11,0.721,-104.71
2767,2017-07-12,0.721,-104.72
2768,2017-07-13,0.721,-104.73
2769,2017-07-14,0.721,-104.74
2770,2017-07-15,0.721,-104.75
2771,2017-07-16,0.721,-104.76
2772,2017-07-17,0.721,-104.77
2773,2017-07-18,0.721,-104.78
2774,2017-07-19,0.721,-104.79
2775,2017-07-20,0.721,-104.8
2776,2017-07-21,0.721,-104.81
2777,2017-07-22,0.721,-104.82
2778,2017-07-23,0.721,-104.83
2779,2017-07-24,0.721,-104.84
2780,2017-07-25,0.721,-104.85
2781,2017-07-26,0.721,-104.86
2782,2017-07-27,0.721,-104.87
2783,2017-07-28,0.721,-104.88
2784,2017-07-29,0.721,-104.89
2785,2017-07-30,0.721,-104.9
2786,2017-07-31,0.721,-104.91
2787,2017-08-01,0.38799999999999996,-104.92
2788,2017-08-02,0.38799999999999996,-104.93
2789,2017-08-03,0.38799999999999996,-104.94
2790,2017-08-04,0.38799999999999996,-104.95
2791,2017-08-05,0.38799999999999996,-104.96
2792,2017-08-06,0.38799999999999996,-104.97
2793,2017-08-07,0.38799999999999996,-104.98
2794,2017-08-08,0.38799999999999996,-104.99
2795,2017-08-09,0.38799999999999996,-105.0
2796,2017-08-10,0.38799999999999996,-105.01
2797,2017-08-11,0.38799999999999996,-105.02
2798,2017-08-12,0.38799999999999996,-105.03
2799,2017-08-13,0.38799999999999996,-105.04
2800,2017-08-14,0.38799999999999996,-105.05
2801,2017-08-15,0.38799999999999996,-105.06
2802,2017-08-16,0.38799999999999996,-105.09
2803,2017-08-17,0.38799999999999996,-105.1
2804,2017-08-18,0.38799999999999996,-105.11
2805,2017-08-19,0.38799999999999996,-105.12
2806,2017-08-22,0.38799999999999996,-105.13
2807,2017-08-23,0.38799999999999996,-105.14
2808,2017-08-24,0.38799999999999996,-105.15
2809,2017-08-25,0.38799999999999996,-105.16
2810,2017-08-26,0.38799999999999996,-105.17
2811,2017-08-27,0.38799999999999996,-105.18
2812,2017-08-28,0.38799999999999996,-105.19
2813,2017-08-29,0.38799999999999996,-105.2
2814,2017-08-30,0.38799999999999996,-105.21
2815,2017-08-31,0.38799999999999996,-105.22
2816,2017-09-01,3.858,-105.23
2817,2017-09-02,3.858,-105.24
2818,2017-09-03,3.858,-105.25
2819,2017-09-04,3.858,-105.26
2820,2017-09-05,3.858,-105.27
2821,2017-09-06,3.858,-105.28
2822,2017-09-07,3.858,-105.29
2823,2017-09-08,3.858,-105.3
2824,2017-09-09,3.858,-105.31
2825,2017-09-10,3.858,-105.32
2826,2017-09-11,3.858,-105.33
2827,2017-09-12,3.858,-105.34
2828,2017-09-13,3.858,-105.35
2829,2017-09-14,3.858,-105.36
